01/01/2000,60 ,66,55,Yuen Long,general,22.4452,114.0225
02/01/2000,72 ,76,66,Yuen Long,general,22.4452,114.0225
03/01/2000,69 ,75,62,Yuen Long,general,22.4452,114.0225
04/01/2000,68 ,70,64,Yuen Long,general,22.4452,114.0225
05/01/2000,65 ,67,63,Yuen Long,general,22.4452,114.0225
06/01/2000,60 ,63,58,Yuen Long,general,22.4452,114.0225
07/01/2000,57 ,58,55,Yuen Long,general,22.4452,114.0225
08/01/2000,54 ,56,52,Yuen Long,general,22.4452,114.0225
09/01/2000,56 ,66,53,Yuen Long,general,22.4452,114.0225
10/01/2000,64 ,72,54,Yuen Long,general,22.4452,114.0225
11/01/2000,44 ,53,39,Yuen Long,general,22.4452,114.0225
12/01/2000,47 ,56,40,Yuen Long,general,22.4452,114.0225
13/01/2000,75 ,91,56,Yuen Long,general,22.4452,114.0225
14/01/2000,64 ,90,30,Yuen Long,general,22.4452,114.0225
15/01/2000,35 ,45,29,Yuen Long,general,22.4452,114.0225
16/01/2000,52 ,68,44,Yuen Long,general,22.4452,114.0225
17/01/2000,68 ,74,56,Yuen Long,general,22.4452,114.0225
18/01/2000,53 ,56,50,Yuen Long,general,22.4452,114.0225
19/01/2000,51 ,54,50,Yuen Long,general,22.4452,114.0225
20/01/2000,58 ,61,54,Yuen Long,general,22.4452,114.0225
21/01/2000,59 ,62,54,Yuen Long,general,22.4452,114.0225
22/01/2000,51 ,53,47,Yuen Long,general,22.4452,114.0225
23/01/2000,49 ,53,45,Yuen Long,general,22.4452,114.0225
24/01/2000,41 ,47,39,Yuen Long,general,22.4452,114.0225
25/01/2000,36 ,41,29,Yuen Long,general,22.4452,114.0225
26/01/2000,35 ,42,29,Yuen Long,general,22.4452,114.0225
27/01/2000,51 ,56,43,Yuen Long,general,22.4452,114.0225
28/01/2000,57 ,59,56,Yuen Long,general,22.4452,114.0225
29/01/2000,63 ,70,59,Yuen Long,general,22.4452,114.0225
30/01/2000,69 ,71,62,Yuen Long,general,22.4452,114.0225
31/01/2000,67 ,72,62,Yuen Long,general,22.4452,114.0225
01/02/2000,64 ,73,52,Yuen Long,general,22.4452,114.0225
02/02/2000,46 ,55,33,Yuen Long,general,22.4452,114.0225
03/02/2000,36 ,57,21,Yuen Long,general,22.4452,114.0225
04/02/2000,48 ,56,44,Yuen Long,general,22.4452,114.0225
05/02/2000,51 ,62,43,Yuen Long,general,22.4452,114.0225
06/02/2000,57 ,63,48,Yuen Long,general,22.4452,114.0225
07/02/2000,52 ,53,48,Yuen Long,general,22.4452,114.0225
08/02/2000,54 ,61,46,Yuen Long,general,22.4452,114.0225
09/02/2000,60 ,62,57,Yuen Long,general,22.4452,114.0225
10/02/2000,53 ,56,51,Yuen Long,general,22.4452,114.0225
11/02/2000,51 ,55,49,Yuen Long,general,22.4452,114.0225
12/02/2000,51 ,54,46,Yuen Long,general,22.4452,114.0225
13/02/2000,43 ,46,40,Yuen Long,general,22.4452,114.0225
14/02/2000,48 ,60,41,Yuen Long,general,22.4452,114.0225
15/02/2000,56 ,58,50,Yuen Long,general,22.4452,114.0225
16/02/2000,57 ,59,51,Yuen Long,general,22.4452,114.0225
17/02/2000,59 ,60,58,Yuen Long,general,22.4452,114.0225
