01/01/2000,74 ,90,70,Causeway Bay,roadside,22.28,114.185
02/01/2000,109 ,117,92,Causeway Bay,roadside,22.28,114.185
03/01/2000,87 ,102,80,Causeway Bay,roadside,22.28,114.185
04/01/2000,89 ,91,87,Causeway Bay,roadside,22.28,114.185
05/01/2000,87 ,92,80,Causeway Bay,roadside,22.28,114.185
06/01/2000,83 ,84,80,Causeway Bay,roadside,22.28,114.185
07/01/2000,76 ,82,72,Causeway Bay,roadside,22.28,114.185
08/01/2000,75 ,77,73,Causeway Bay,roadside,22.28,114.185
09/01/2000,78 ,84,73,Causeway Bay,roadside,22.28,114.185
10/01/2000,86 ,90,77,Causeway Bay,roadside,22.28,114.185
11/01/2000,69 ,75,66,Causeway Bay,roadside,22.28,114.185
12/01/2000,69 ,71,67,Causeway Bay,roadside,22.28,114.185
13/01/2000,82 ,88,71,Causeway Bay,roadside,22.28,114.185
14/01/2000,71 ,87,64,Causeway Bay,roadside,22.28,114.185
15/01/2000,65 ,67,64,Causeway Bay,roadside,22.28,114.185
16/01/2000,69 ,76,65,Causeway Bay,roadside,22.28,114.185
17/01/2000,75 ,77,72,Causeway Bay,roadside,22.28,114.185
18/01/2000,72 ,77,68,Causeway Bay,roadside,22.28,114.185
19/01/2000,69 ,73,67,Causeway Bay,roadside,22.28,114.185
20/01/2000,80 ,81,75,Causeway Bay,roadside,22.28,114.185
21/01/2000,82 ,84,81,Causeway Bay,roadside,22.28,114.185
22/01/2000,82 ,83,78,Causeway Bay,roadside,22.28,114.185
23/01/2000,75 ,77,69,Causeway Bay,roadside,22.28,114.185
24/01/2000,64 ,69,59,Causeway Bay,roadside,22.28,114.185
25/01/2000,64 ,66,63,Causeway Bay,roadside,22.28,114.185
26/01/2000,62 ,65,59,Causeway Bay,roadside,22.28,114.185
27/01/2000,70 ,80,61,Causeway Bay,roadside,22.28,114.185
28/01/2000,87 ,92,80,Causeway Bay,roadside,22.28,114.185
29/01/2000,95 ,103,91,Causeway Bay,roadside,22.28,114.185
30/01/2000,92 ,101,81,Causeway Bay,roadside,22.28,114.185
