01/01/2000,72 ,82,65,Tsuen Wan,general,22.3716,114.1144
02/01/2000,91 ,101,82,Tsuen Wan,general,22.3716,114.1144
03/01/2000,91 ,104,70,Tsuen Wan,general,22.3716,114.1144
04/01/2000,67 ,70,64,Tsuen Wan,general,22.3716,114.1144
05/01/2000,67 ,69,65,Tsuen Wan,general,22.3716,114.1144
06/01/2000,64 ,69,60,Tsuen Wan,general,22.3716,114.1144
07/01/2000,65 ,72,58,Tsuen Wan,general,22.3716,114.1144
08/01/2000,55 ,58,52,Tsuen Wan,general,22.3716,114.1144
09/01/2000,64 ,76,56,Tsuen Wan,general,22.3716,114.1144
10/01/2000,75 ,84,57,Tsuen Wan,general,22.3716,114.1144
11/01/2000,44 ,55,40,Tsuen Wan,general,22.3716,114.1144
12/01/2000,50 ,63,41,Tsuen Wan,general,22.3716,114.1144
13/01/2000,75 ,85,63,Tsuen Wan,general,22.3716,114.1144
14/01/2000,59 ,84,36,Tsuen Wan,general,22.3716,114.1144
15/01/2000,40 ,44,37,Tsuen Wan,general,22.3716,114.1144
16/01/2000,49 ,65,44,Tsuen Wan,general,22.3716,114.1144
17/01/2000,69 ,75,56,Tsuen Wan,general,22.3716,114.1144
18/01/2000,45 ,54,40,Tsuen Wan,general,22.3716,114.1144
19/01/2000,41 ,44,38,Tsuen Wan,general,22.3716,114.1144
20/01/2000,52 ,58,45,Tsuen Wan,general,22.3716,114.1144
21/01/2000,58 ,61,53,Tsuen Wan,general,22.3716,114.1144
22/01/2000,58 ,61,53,Tsuen Wan,general,22.3716,114.1144
23/01/2000,61 ,65,58,Tsuen Wan,general,22.3716,114.1144
24/01/2000,63 ,69,61,Tsuen Wan,general,22.3716,114.1144
25/01/2000,53 ,69,25,Tsuen Wan,general,22.3716,114.1144
26/01/2000,23 ,30,20,Tsuen Wan,general,22.3716,114.1144
27/01/2000,42 ,51,31,Tsuen Wan,general,22.3716,114.1144
28/01/2000,52 ,55,51,Tsuen Wan,general,22.3716,114.1144
29/01/2000,60 ,71,55,Tsuen Wan,general,22.3716,114.1144
30/01/2000,64 ,73,54,Tsuen Wan,general,22.3716,114.1144
31/01/2000,59 ,66,53,Tsuen Wan,general,22.3716,114.1144
01/02/2000,61 ,67,51,Tsuen Wan,general,22.3716,114.1144
02/02/2000,48 ,54,41,Tsuen Wan,general,22.3716,114.1144
03/02/2000,58 ,60,55,Tsuen Wan,general,22.3716,114.1144
04/02/2000,53 ,58,46,Tsuen Wan,general,22.3716,114.1144
05/02/2000,50 ,56,46,Tsuen Wan,general,22.3716,114.1144
06/02/2000,53 ,57,46,Tsuen Wan,general,22.3716,114.1144
07/02/2000,45 ,47,43,Tsuen Wan,general,22.3716,114.1144
08/02/2000,50 ,56,42,Tsuen Wan,general,22.3716,114.1144
09/02/2000,58 ,59,57,Tsuen Wan,general,22.3716,114.1144
10/02/2000,53 ,57,50,Tsuen Wan,general,22.3716,114.1144
11/02/2000,52 ,61,48,Tsuen Wan,general,22.3716,114.1144
12/02/2000,58 ,62,50,Tsuen Wan,general,22.3716,114.1144
13/02/2000,43 ,50,38,Tsuen Wan,general,22.3716,114.1144
14/02/2000,48 ,64,39,Tsuen Wan,general,22.3716,114.1144
15/02/2000,58 ,61,51,Tsuen Wan,general,22.3716,114.1144
16/02/2000,58 ,60,52,Tsuen Wan,general,22.3716,114.1144
17/02/2000,58 ,59,57,Tsuen Wan,general,22.3716,114.1144
18/02/2000,49 ,58,40,Tsuen Wan,general,22.3716,114.1144
19/02/2000,55 ,65,40,Tsuen Wan,general,22.3716,114.1144
20/02/2000,54 ,65,40,Tsuen Wan,general,22.3716,114.1144
21/02/2000,29 ,38,25,Tsuen Wan,general,22.3716,114.1144
22/02/2000,33 ,38,29,Tsuen Wan,general,22.3716,114.1144
23/02/2000,38 ,46,34,Tsuen Wan,general,22.3716,114.1144
24/02/2000,27 ,33,23,Tsuen Wan,general,22.3716,114.1144
25/02/2000,23 ,24,22,Tsuen Wan,general,22.3716,114.1144
26/02/2000,32 ,48,23,Tsuen Wan,general,22.3716,114.1144
27/02/2000,56 ,60,49,Tsuen Wan,general,22.3716,114.1144
28/02/2000,46 ,59,36,Tsuen Wan,general,22.3716,114.1144
29/02/2000,36 ,39,32,Tsuen Wan,general,22.3716,114.1144
01/03/2000,35 ,39,32,Tsuen Wan,general,22.3716,114.1144
02/03/2000,43 ,48,39,Tsuen Wan,general,22.3716,114.1144
03/03/2000,44 ,49,40,Tsuen Wan,general,22.3716,114.1144
04/03/2000,49 ,61,39,Tsuen Wan,general,22.3716,114.1144
05/03/2000,57 ,61,53,Tsuen Wan,general,22.3716,114.1144
06/03/2000,52 ,54,50,Tsuen Wan,general,22.3716,114.1144
07/03/2000,51 ,53,47,Tsuen Wan,general,22.3716,114.1144
08/03/2000,63 ,68,53,Tsuen Wan,general,22.3716,114.1144
09/03/2000,52 ,66,39,Tsuen Wan,general,22.3716,114.1144
10/03/2000,38 ,40,35,Tsuen Wan,general,22.3716,114.1144
11/03/2000,53 ,67,38,Tsuen Wan,general,22.3716,114.1144
12/03/2000,62 ,70,50,Tsuen Wan,general,22.3716,114.1144
13/03/2000,32 ,44,29,Tsuen Wan,general,22.3716,114.1144
14/03/2000,34 ,35,32,Tsuen Wan,general,22.3716,114.1144
15/03/2000,39 ,43,36,Tsuen Wan,general,22.3716,114.1144
16/03/2000,52 ,57,42,Tsuen Wan,general,22.3716,114.1144
17/03/2000,52 ,56,48,Tsuen Wan,general,22.3716,114.1144
18/03/2000,53 ,54,52,Tsuen Wan,general,22.3716,114.1144
19/03/2000,57 ,66,51,Tsuen Wan,general,22.3716,114.1144
20/03/2000,58 ,66,50,Tsuen Wan,general,22.3716,114.1144
21/03/2000,57 ,60,51,Tsuen Wan,general,22.3716,114.1144
22/03/2000,59 ,60,57,Tsuen Wan,general,22.3716,114.1144
23/03/2000,55 ,56,52,Tsuen Wan,general,22.3716,114.1144
24/03/2000,50 ,55,41,Tsuen Wan,general,22.3716,114.1144
25/03/2000,62 ,72,49,Tsuen Wan,general,22.3716,114.1144
26/03/2000,79 ,90,71,Tsuen Wan,general,22.3716,114.1144
27/03/2000,91 ,93,86,Tsuen Wan,general,22.3716,114.1144
28/03/2000,85 ,93,81,Tsuen Wan,general,22.3716,114.1144
29/03/2000,103 ,116,94,Tsuen Wan,general,22.3716,114.1144
30/03/2000,94 ,98,85,Tsuen Wan,general,22.3716,114.1144
31/03/2000,69 ,83,61,Tsuen Wan,general,22.3716,114.1144
01/04/2000,53 ,60,45,Tsuen Wan,general,22.3716,114.1144
02/04/2000,39 ,44,36,Tsuen Wan,general,22.3716,114.1144
03/04/2000,31 ,37,29,Tsuen Wan,general,22.3716,114.1144
04/04/2000,51 ,66,29,Tsuen Wan,general,22.3716,114.1144
05/04/2000,55 ,66,39,Tsuen Wan,general,22.3716,114.1144
06/04/2000,34 ,38,31,Tsuen Wan,general,22.3716,114.1144
07/04/2000,50 ,56,36,Tsuen Wan,general,22.3716,114.1144
08/04/2000,48 ,55,40,Tsuen Wan,general,22.3716,114.1144
09/04/2000,39 ,40,37,Tsuen Wan,general,22.3716,114.1144
10/04/2000,48 ,51,41,Tsuen Wan,general,22.3716,114.1144
11/04/2000,53 ,62,44,Tsuen Wan,general,22.3716,114.1144
12/04/2000,61 ,63,60,Tsuen Wan,general,22.3716,114.1144
13/04/2000,64 ,68,57,Tsuen Wan,general,22.3716,114.1144
14/04/2000,39 ,55,31,Tsuen Wan,general,22.3716,114.1144
15/04/2000,33 ,35,29,Tsuen Wan,general,22.3716,114.1144
16/04/2000,36 ,46,31,Tsuen Wan,general,22.3716,114.1144
17/04/2000,52 ,54,47,Tsuen Wan,general,22.3716,114.1144
18/04/2000,53 ,54,52,Tsuen Wan,general,22.3716,114.1144
19/04/2000,51 ,52,50,Tsuen Wan,general,22.3716,114.1144
20/04/2000,44 ,51,36,Tsuen Wan,general,22.3716,114.1144
21/04/2000,35 ,40,32,Tsuen Wan,general,22.3716,114.1144
22/04/2000,41 ,43,36,Tsuen Wan,general,22.3716,114.1144
23/04/2000,30 ,33,28,Tsuen Wan,general,22.3716,114.1144
24/04/2000,29 ,29,28,Tsuen Wan,general,22.3716,114.1144
25/04/2000,39 ,45,13,Tsuen Wan,general,22.3716,114.1144
26/04/2000,29 ,38,25,Tsuen Wan,general,22.3716,114.1144
27/04/2000,40 ,46,31,Tsuen Wan,general,22.3716,114.1144
28/04/2000,55 ,62,40,Tsuen Wan,general,22.3716,114.1144
29/04/2000,52 ,61,46,Tsuen Wan,general,22.3716,114.1144
30/04/2000,55 ,60,46,Tsuen Wan,general,22.3716,114.1144
01/05/2000,33 ,44,29,Tsuen Wan,general,22.3716,114.1144
02/05/2000,29 ,32,28,Tsuen Wan,general,22.3716,114.1144
03/05/2000,36 ,42,32,Tsuen Wan,general,22.3716,114.1144
04/05/2000,39 ,41,37,Tsuen Wan,general,22.3716,114.1144
05/05/2000,57 ,67,42,Tsuen Wan,general,22.3716,114.1144
06/05/2000,61 ,67,56,Tsuen Wan,general,22.3716,114.1144
07/05/2000,54 ,57,49,Tsuen Wan,general,22.3716,114.1144
08/05/2000,51 ,52,48,Tsuen Wan,general,22.3716,114.1144
09/05/2000,54 ,56,52,Tsuen Wan,general,22.3716,114.1144
10/05/2000,50 ,57,40,Tsuen Wan,general,22.3716,114.1144
11/05/2000,40 ,42,37,Tsuen Wan,general,22.3716,114.1144
12/05/2000,38 ,41,35,Tsuen Wan,general,22.3716,114.1144
13/05/2000,42 ,44,39,Tsuen Wan,general,22.3716,114.1144
14/05/2000,37 ,39,36,Tsuen Wan,general,22.3716,114.1144
15/05/2000,45 ,47,40,Tsuen Wan,general,22.3716,114.1144
16/05/2000,54 ,60,47,Tsuen Wan,general,22.3716,114.1144
17/05/2000,56 ,59,53,Tsuen Wan,general,22.3716,114.1144
18/05/2000,52 ,55,50,Tsuen Wan,general,22.3716,114.1144
19/05/2000,46 ,56,33,Tsuen Wan,general,22.3716,114.1144
20/05/2000,35 ,41,32,Tsuen Wan,general,22.3716,114.1144
21/05/2000,54 ,65,42,Tsuen Wan,general,22.3716,114.1144
22/05/2000,55 ,65,39,Tsuen Wan,general,22.3716,114.1144
23/05/2000,35 ,38,33,Tsuen Wan,general,22.3716,114.1144
24/05/2000,34 ,35,33,Tsuen Wan,general,22.3716,114.1144
25/05/2000,34 ,38,29,Tsuen Wan,general,22.3716,114.1144
26/05/2000,27 ,28,25,Tsuen Wan,general,22.3716,114.1144
27/05/2000,30 ,31,28,Tsuen Wan,general,22.3716,114.1144
28/05/2000,30 ,32,27,Tsuen Wan,general,22.3716,114.1144
29/05/2000,26 ,27,25,Tsuen Wan,general,22.3716,114.1144
30/05/2000,26 ,29,25,Tsuen Wan,general,22.3716,114.1144
31/05/2000,31 ,39,27,Tsuen Wan,general,22.3716,114.1144
01/06/2000,31 ,41,22,Tsuen Wan,general,22.3716,114.1144
02/06/2000,24 ,25,23,Tsuen Wan,general,22.3716,114.1144
03/06/2000,25 ,28,23,Tsuen Wan,general,22.3716,114.1144
04/06/2000,25 ,27,23,Tsuen Wan,general,22.3716,114.1144
05/06/2000,29 ,39,22,Tsuen Wan,general,22.3716,114.1144
06/06/2000,30 ,36,21,Tsuen Wan,general,22.3716,114.1144
07/06/2000,20 ,20,19,Tsuen Wan,general,22.3716,114.1144
08/06/2000,20 ,21,19,Tsuen Wan,general,22.3716,114.1144
09/06/2000,24 ,27,21,Tsuen Wan,general,22.3716,114.1144
10/06/2000,30 ,31,27,Tsuen Wan,general,22.3716,114.1144
11/06/2000,28 ,31,25,Tsuen Wan,general,22.3716,114.1144
12/06/2000,25 ,29,22,Tsuen Wan,general,22.3716,114.1144
13/06/2000,34 ,37,31,Tsuen Wan,general,22.3716,114.1144
14/06/2000,37 ,39,36,Tsuen Wan,general,22.3716,114.1144
15/06/2000,46 ,55,39,Tsuen Wan,general,22.3716,114.1144
16/06/2000,56 ,64,51,Tsuen Wan,general,22.3716,114.1144
17/06/2000,49 ,58,33,Tsuen Wan,general,22.3716,114.1144
18/06/2000,31 ,34,27,Tsuen Wan,general,22.3716,114.1144
19/06/2000,32 ,40,26,Tsuen Wan,general,22.3716,114.1144
20/06/2000,37 ,40,29,Tsuen Wan,general,22.3716,114.1144
21/06/2000,29 ,31,28,Tsuen Wan,general,22.3716,114.1144
22/06/2000,27 ,28,26,Tsuen Wan,general,22.3716,114.1144
23/06/2000,24 ,26,23,Tsuen Wan,general,22.3716,114.1144
24/06/2000,25 ,26,24,Tsuen Wan,general,22.3716,114.1144
25/06/2000,21 ,25,18,Tsuen Wan,general,22.3716,114.1144
26/06/2000,20 ,24,18,Tsuen Wan,general,22.3716,114.1144
27/06/2000,24 ,24,22,Tsuen Wan,general,22.3716,114.1144
28/06/2000,25 ,26,24,Tsuen Wan,general,22.3716,114.1144
29/06/2000,24 ,25,23,Tsuen Wan,general,22.3716,114.1144
30/06/2000,24 ,24,23,Tsuen Wan,general,22.3716,114.1144
01/07/2000,25 ,26,22,Tsuen Wan,general,22.3716,114.1144
02/07/2000,19 ,22,18,Tsuen Wan,general,22.3716,114.1144
03/07/2000,20 ,26,18,Tsuen Wan,general,22.3716,114.1144
04/07/2000,30 ,57,26,Tsuen Wan,general,22.3716,114.1144
05/07/2000,35 ,39,32,Tsuen Wan,general,22.3716,114.1144
06/07/2000,45 ,55,33,Tsuen Wan,general,22.3716,114.1144
07/07/2000,65 ,76,56,Tsuen Wan,general,22.3716,114.1144
08/07/2000,61 ,75,49,Tsuen Wan,general,22.3716,114.1144
09/07/2000,41 ,49,33,Tsuen Wan,general,22.3716,114.1144
10/07/2000,34 ,35,33,Tsuen Wan,general,22.3716,114.1144
11/07/2000,27 ,34,21,Tsuen Wan,general,22.3716,114.1144
12/07/2000,23 ,24,21,Tsuen Wan,general,22.3716,114.1144
13/07/2000,23 ,24,23,Tsuen Wan,general,22.3716,114.1144
14/07/2000,22 ,23,21,Tsuen Wan,general,22.3716,114.1144
15/07/2000,27 ,30,23,Tsuen Wan,general,22.3716,114.1144
16/07/2000,22 ,29,16,Tsuen Wan,general,22.3716,114.1144
17/07/2000,21 ,26,16,Tsuen Wan,general,22.3716,114.1144
18/07/2000,29 ,31,27,Tsuen Wan,general,22.3716,114.1144
19/07/2000,31 ,35,29,Tsuen Wan,general,22.3716,114.1144
20/07/2000,35 ,38,32,Tsuen Wan,general,22.3716,114.1144
21/07/2000,31 ,32,31,Tsuen Wan,general,22.3716,114.1144
22/07/2000,32 ,33,30,Tsuen Wan,general,22.3716,114.1144
